Time (s)	ECG	reBAP	Markers
32.42	-2.5	82	
32.425	-1.5	81.3	
32.43	-1.75	81	
32.435	-2.5	80.8	
32.44	-2.75	80.3	
32.445	-1.75	79.8	
32.45	-2	79.8	
32.455	-3	79.3	
32.46	-3	79.3	
32.465	-2	79.3	
32.47	-1.75	79.3	
32.475	-2.5	79.5	
32.48	-2.5	79.8	
32.485	-1.75	79.8	
32.49	-1.5	80	
32.495	-2.5	80.3	
32.5	-2.75	80.5	
32.505	-1.75	80.8	
32.51	-1.5	81	
32.515	-2.5	81.8	
32.52	-2.5	82	
32.525	-1.5	82.3	
32.53	-1.25	82.5	
32.535	-1.75	83	
32.54	-1.75	83.3	
32.545	-0.75	83.5	
32.55	-0.75	83.8	
32.555	-1.75	84.3	
32.56	-2	84.5	
32.565	-1.25	84.5	
32.57	-1	84.5	
32.575	-1.75	84.8	
32.58	-2	84.8	
32.585	-1	84.5	
32.59	-0.75	84.5	
32.595	-1.5	84.3	
32.6	-2	84.3	
32.605	-1	84	
32.61	-1	84	
32.615	-2	83.8	
32.62	-2	83.3	
32.625	-1	83	
32.63	-0.75	82.8	
32.635	-1.5	82.5	
32.64	-1.75	82	
32.645	-0.5	81.8	
32.65	-0.75	81.8	
32.655	-1.5	81.3	
32.66	-1.75	81	
32.665	-0.75	80.3	
32.67	-0.75	80.3	
32.675	-1.5	79.5	
32.68	-1.75	79.3	
32.685	-0.5	79	
32.69	-0.25	78.5	
32.695	-1.25	78	
32.7	-1.75	77.8	
32.705	-0.75	77.5	
32.71	-0.75	77	
32.715	-1.5	76.8	
32.72	-1.5	76.5	
32.725	-0.25	76	
32.73	0.25	75.5	
32.735	-0.25	75.3	
32.74	0.5	74.8	
32.745	2.5	74.5	
32.75	2.75	74.5	
32.755	1	74	
32.76	-0.5	74	
32.765	-1	73.8	
32.77	-0.5	73.5	
32.775	-0.75	73.3	
32.78	-1.75	73	
32.785	-3	72.8	
32.79	-4.5	72.5	
32.795	-6.5	72.3	
32.8	-6.75	72.3	
32.805	-5.5	71.8	
32.81	-4.75	71.8	
32.815	-4.75	71.5	
32.82	-4.25	71.5	
32.825	-3.25	71	
32.83	-2.75	71	
32.835	-3.75	70.8	
32.84	-3.75	70.8	
32.845	-2.75	70.5	
32.85	-2.5	70.3	
32.855	-3.25	70	
32.86	-3.25	70	
32.865	-2.25	69.8	
32.87	-2	69.8	
32.875	-4	69.5	
32.88	-6.25	69.5	
32.885	-8	69.3	
32.89	-10.75	69.3	
32.895	-12.25	68.8	
32.9	-4.75	68.8	
32.905	16	68.5	
32.91	46.5	68.5	
32.915	82.25	68.3	
32.92	85.5	68.3	
32.925	70.5	68	
32.93	54.5	68	
32.935	34	68	
32.94	14.5	67.8	
32.945	2	67.5	
32.95	-4.25	67.3	
32.955	-6	67.3	
32.96	-7.25	67.3	
32.965	-6.75	67	
32.97	-5	67	
32.975	-4	67	
32.98	-2.75	66.8	
32.985	-1.25	66.5	
32.99	-1.25	66.5	
32.995	-1.5	66.3	
33	-1.5	66.3	
33.005	-0.75	66	
33.01	-0.5	66	
33.015	-0.5	65.8	
33.02	-0.5	65.8	
33.025	0	65.5	
33.03	0.25	65.5	
33.035	0	65.3	
33.04	-0.25	65.3	
33.045	0.5	65	
33.05	0.75	64.8	
33.055	0.75	64.8	
33.06	0.5	64.8	
33.065	1.25	64.8	
33.07	1.5	64.5	
33.075	1.25	64.5	
33.08	1.25	64.3	
33.085	1.75	64.3	
33.09	2.25	64.3	
33.095	2	64.3	
33.1	2	64.3	
33.105	2.75	64	
33.11	3	63.8	
33.115	3	63.8	
33.12	3	63.8	
33.125	4.5	63.8	
33.13	5.25	63.3	
33.135	5.25	63.5	
33.14	5.25	63.3	
33.145	7	63	
33.15	8	63	
33.155	8	63	
33.16	8.5	62.8	
33.165	10.25	62.8	
33.17	11.25	62.5	
33.175	11.25	62.5	
33.18	11.5	62.3	
33.185	13.25	62.3	
33.19	13.75	62	
33.195	13.75	62.3	
33.2	13.5	62.8	
33.205	13.5	63.5	
33.21	13.25	64.8	
33.215	11.5	66.5	
33.22	10	69	
33.225	9.5	71.8	
33.23	8.25	75	
33.235	6	78.5	
33.24	4.75	82	
33.245	4.25	86	
33.25	3.25	89.3	
33.255	1.5	92.5	
33.26	0.5	95	
33.265	0.5	97	
33.27	0.5	98.8	
33.275	-0.75	100	
33.28	-1.25	101	
33.285	-0.75	101.8	
33.29	-0.75	102.5	
33.295	-1.25	103.5	
33.3	-1.5	103.8	
33.305	-1.25	104.3	
33.31	-1	104.8	
33.315	-1.5	104.8	
33.32	-1.5	105	
33.325	-1.25	104.8	
33.33	-1	104.3	
33.335	-1.75	104	
33.34	-2	103.8	
33.345	-1.25	103	
33.35	-1.25	102.3	
33.355	-1.75	101.5	
33.36	-1.75	100.8	
33.365	-1.5	99.8	
33.37	-1.5	98.8	
33.375	-2	97.8	
33.38	-2.25	96.8	
33.385	-2	96	
33.39	-1.75	95	
33.395	-2.25	94	
33.4	-2.25	93	
33.405	-1.75	92.3	
33.41	-1.75	91.3	
33.415	-2.5	90.3	
33.42	-2.5	89.5	
33.425	-1.75	88.8	
33.43	-1.75	88	
33.435	-2.75	87.3	
33.44	-3	86.8	
33.445	-2	86	
33.45	-1.75	85.5	
33.455	-2.75	85	
33.46	-3	84.8	
33.465	-1.75	84	
33.47	-1.75	83.8	
33.475	-2.75	83.3	
33.48	-3	82.3	
33.485	-2	81.8	
33.49	-2	81	
33.495	-2.75	80.5	
33.5	-3	80	
33.505	-2	79.8	
33.51	-2	79.5	
33.515	-3	79	
33.52	-3	79	
33.525	-2	78.8	
33.53	-2	78.5	
33.535	-3	78.5	
33.54	-3.25	78.5	
33.545	-2	78.8	
33.55	-2.25	78.8	
33.555	-3.25	79	
33.56	-3.25	79.3	
33.565	-2.25	79.5	
33.57	-2.25	79.8	
33.575	-3.25	80	
33.58	-3.5	80.3	
33.585	-2.5	80.8	
33.59	-2.25	81.3	
33.595	-3.25	81.5	
33.6	-3.5	82	
33.605	-2.5	82.3	
33.61	-2.25	82.5	
33.615	-3	83	
33.62	-3.25	83.3	
33.625	-2.25	83.5	
33.63	-2	83.8	
33.635	-3	84	
33.64	-3	83.8	
33.645	-2	84	
33.65	-1.75	84	
33.655	-2.75	83.8	
33.66	-2.75	84	
33.665	-2	83.8	
33.67	-1.75	83.8	
33.675	-3	83.5	
33.68	-3	83.3	
33.685	-2	83	
33.69	-1.75	82.8	
33.695	-2.5	82.5	
33.7	-2.75	82.3	
33.705	-1.75	81.8	
33.71	-1.75	81.8	
33.715	-2.5	81.3	
33.72	-2.75	81	
33.725	-1.75	80.5	
33.73	-1.75	80.3	
33.735	-2.5	79.8	
33.74	-2.75	79.5	
33.745	-1.75	79	
33.75	-1.75	78.5	
33.755	-2.75	78.3	
33.76	-3	77.8	
33.765	-1.75	77.3	
33.77	-1.5	77	
33.775	-2.25	76.8	
33.78	-2.5	76.3	
33.785	-1.5	76	
33.79	-1.5	75.5	
33.795	-2.5	75.3	
33.8	-2.5	75	
33.805	-1.5	74.5	
33.81	-1	74.5	
33.815	-1.75	74	
33.82	-1.25	73.8	
33.825	1.25	73.3	
33.83	3	73	
33.835	2.25	73	
33.84	1	72.5	
33.845	1.25	72.5	
33.85	1	72	
33.855	0.25	72	
33.86	-0.5	71.8	
33.865	-1.25	71.5	
33.87	-3.5	71.3	
33.875	-5.75	71	
33.88	-6.75	70.8	
33.885	-6.25	70.8	
33.89	-5.75	70.3	
33.895	-5.75	70.3	
33.9	-5.25	70.3	
33.905	-4.25	70	
33.91	-4.25	69.5	
33.915	-4.75	69.3	
33.92	-5	69.3	
33.925	-4.5	69	
33.93	-4.25	69	
33.935	-4.5	68.8	
33.94	-4.5	68.8	
33.945	-3.75	68.8	
33.95	-3.5	68.3	
33.955	-3.75	68.3	
33.96	-5	68	
33.965	-6.25	68	
33.97	-8.75	68	
33.975	-12.25	67.5	
33.98	-12.5	67.5	
33.985	-2.25	67.3	
33.99	20	67.3	
33.995	51.5	67	
34	84.75	67	
34.005	84.75	66.8	
34.01	67.25	66.8	
34.015	47.75	66.5	
34.02	26.25	66.3	
34.025	8.5	66	
34.03	-3	65.8	
34.035	-7.5	65.8	
34.04	-8	65.8	
34.045	-8	65.8	
34.05	-7.25	65.5	
34.055	-6.25	65.5	
34.06	-4.75	65.5	
34.065	-3	65.3	
34.07	-2.25	65	
34.075	-2.25	65	
34.08	-2.5	64.8	
34.085	-2	64.8	
34.09	-1.5	64.5	
34.095	-1.75	64.5	
34.1	-1.75	64.3	
34.105	-1	64	
34.11	-0.75	64	
34.115	-1	63.8	
34.12	-1	63.8	
34.125	-0.25	63.8	
34.13	0	63.8	
34.135	0	63.8	
34.14	0	63.5	
34.145	0.5	63.3	
34.15	0.75	63.3	
34.155	0.5	63	
34.16	0.5	63	
34.165	1.25	62.8	
34.17	1.75	62.8	
34.175	1.5	62.8	
34.18	1.5	62.8	
34.185	2.25	62.5	
34.19	2.75	62.5	
34.195	2.75	62.5	
34.2	2.75	62.3	
34.205	4	62.3	
34.21	5	62.3	
34.215	5	61.8	
34.22	5.5	62	
34.225	7.5	61.8	
34.23	8.25	61.8	
34.235	8.25	61.3	
34.24	9	61.5	
34.245	11	61.3	
34.25	12	60.8	
34.255	12	60.8	
34.26	12.75	60.8	
34.265	14.5	60.8	
34.27	15.25	60.8	
34.275	15.25	60.8	
34.28	15.25	61	
34.285	15.5	61.8	
34.29	15.5	63	
34.295	13.5	64.3	
34.3	12.25	66.3	
34.305	11.75	69	
34.31	10.25	72	
34.315	7.75	75.5	
34.32	6	79	
34.325	5.75	83	
34.33	4.25	86.8	
34.335	2.5	90.3	
34.34	1.5	93	
34.345	1.5	95.5	
34.35	1.25	97.5	
34.355	0	98.8	
34.36	-0.5	100	
34.365	-0.25	100.8	
34.37	-0.25	101.5	
34.375	-1	102.3	
34.38	-1.25	103	
34.385	-0.75	103.5	
34.39	-0.75	104	
34.395	-1.25	104.5	
34.4	-1.5	104.8	
34.405	-0.75	104.5	
34.41	-0.75	104.3	
34.415	-1.5	104	
34.42	-2	103.5	
34.425	-1	103	
34.43	-0.5	102.8	
34.435	-1.5	102	
34.44	-1.75	101.3	
34.445	-0.5	100.5	
34.45	-0.75	99.5	
34.455	-1.75	98.5	
34.46	-2	97.5	
34.465	-1	96.5	
34.47	-1	95.5	
34.475	-2	94.5	
34.48	-2.25	93.8	
34.485	-1.25	92.5	
34.49	-1	91.8	
34.495	-1.75	91	
34.5	-2	90.3	
34.505	-1	89.3	
34.51	-1	88.5	
34.515	-2	87.8	
34.52	-2.25	87	
34.525	-1.25	86.5	
34.53	-1	86	
34.535	-2	85.5	
34.54	-2.25	85	
34.545	-1.25	84.5	
34.55	-1.25	84	
34.555	-2	83.3	
34.56	-2.5	83	
34.565	-1.25	82.3	
34.57	-1	81.8	
34.575	-2	81.3	
34.58	-2.25	81	
34.585	-1.25	80.5	
34.59	-1	80	
34.595	-1.75	79.8	
34.6	-2	79.3	
34.605	-1	79	
34.61	-1	78.8	
34.615	-2	78.5	
34.62	-2.25	78.5	
34.625	-1.5	78.5	
34.63	-1.25	78.5	
34.635	-2	78.8	
34.64	-2.5	78.8	
34.645	-1	78.8	
34.65	-1.25	79	
34.655	-2.25	79.3	
34.66	-2.5	79.8	
34.665	-1.5	80	
34.67	-1.25	80.5	
34.675	-2	80.8	
34.68	-2.25	81	
34.685	-1.25	81.3	
34.69	-1.5	81.5	
34.695	-2.25	82	
34.7	-2.5	82.3	
34.705	-1.5	82.5	
34.71	-1.5	82.8	
34.715	-2.25	83	
34.72	-2.5	83.3	
34.725	-1.25	83.3	
34.73	-1.25	83.3	
34.735	-2.25	83.3	
34.74	-2.5	83.3	
34.745	-1.75	83.3	
34.75	-1.5	83	
34.755	-2.5	83	
34.76	-2.5	82.8	
34.765	-1.75	82.5	
34.77	-1.75	82.5	
34.775	-2.75	82.3	
34.78	-2.75	82.3	
34.785	-1.75	82	
34.79	-1.5	81.5	
34.795	-2.5	81.3	
34.8	-3.25	81	
34.805	-2	80.8	
34.81	-1.75	80.3	
34.815	-2.25	80	
34.82	-2.5	79.5	
34.825	-1.5	79.3	
34.83	-1.5	79	
34.835	-2.5	78.5	
34.84	-2.75	78.3	
34.845	-1.5	77.8	
34.85	-1.5	77.5	
34.855	-2.25	76.8	
34.86	-2.5	76.5	
34.865	-1.5	76	
34.87	-1.25	75.8	
34.875	-2.5	75.5	
34.88	-2.75	75.3	
34.885	-1.75	75	
34.89	-1.75	74.5	
34.895	-2.5	74.3	
34.9	-2	73.8	
34.905	-1	73.5	
34.91	-1	73.3	
34.915	-1	72.8	
34.92	0	72.5	
34.925	2.25	72.5	
34.93	2	72	
34.935	0	72	
34.94	-1.25	71.5	
34.945	-1	71.3	
34.95	-0.25	71	
34.955	-1	70.5	
34.96	-3.5	70.5	
34.965	-4.5	70.3	
34.97	-5.75	70.3	
34.975	-7.25	70.3	
34.98	-7.75	70	
34.985	-7	69.8	
34.99	-5.5	69.5	
34.995	-5.5	69.3	
35	-5.5	69	
35.005	-5.25	69	
35.01	-4.75	68.5	
35.015	-5	68.3	
35.02	-5.25	68.3	
35.025	-4.75	68	
35.03	-4.25	68	
35.035	-4.5	67.8	
35.04	-4.75	67.8	
35.045	-4.25	67.5	
35.05	-4.25	67.5	
35.055	-6	67	
35.06	-8.5	67	
35.065	-10.5	67	
35.07	-12.5	66.8	
35.075	-12.5	66.8	
35.08	-0.25	66.5	
35.085	24.5	66.3	
35.09	59.25	66	
35.095	85.5	66	
35.1	76.5	65.8	
35.105	61	65.8	
35.11	44	65.8	
35.115	22.75	65.5	
35.12	5.25	65.5	
35.125	-4.25	65.3	
35.13	-7.5	65.3	
35.135	-8.75	64.8	
35.14	-9.75	64.8	
35.145	-8.25	64.8	
35.15	-6	64.5	
35.155	-5	64.5	
35.16	-4.75	64.3	
35.165	-3.5	64.3	
35.17	-3.25	64.3	
35.175	-3.25	64.3	
35.18	-3.25	64	
35.185	-2.5	63.8	
35.19	-2	63.5	
35.195	-2.25	63.5	
35.2	-2.25	63.3	
35.205	-1.5	63.3	
35.21	-1	63	
35.215	-1.25	63	
35.22	-1.25	62.8	
35.225	-0.75	62.8	
35.23	-0.5	62.8	
35.235	-0.5	62.5	
35.24	-0.75	62.5	
35.245	-0.25	62.5	
35.25	0	62	
35.255	-0.25	62	
35.26	-0.25	62	
35.265	0.5	62	
35.27	1	62	
35.275	0.75	62	
35.28	0.75	61.5	
35.285	1.25	61.5	
35.29	2	61.5	
35.295	2	61.3	
35.3	2	61.5	
35.305	3.75	61	
35.31	4.5	61	
35.315	4.5	61	
35.32	5	61	
35.325	6.75	60.8	
35.33	7.75	60.8	
35.335	7.75	60.5	
35.34	7.75	60.5	
35.345	9.75	60.3	
35.35	11	60.3	
35.355	11	60	
35.36	11.25	60	
35.365	13	60	
35.37	13.25	60	
35.375	13.25	60.3	
35.38	13	60.8	
35.385	13	61.8	
35.39	12.75	63.3	
35.395	10.75	65	
35.4	9.25	67.8	
35.405	8.25	70.5	
35.41	7	73.8	
35.415	4.75	77.3	
35.42	3	80.8	
35.425	3	84.5	
35.43	2	87.8	
35.435	0.25	90.8	
35.44	-0.75	93.3	
35.445	-0.5	95	
35.45	-0.5	96.5	
35.455	-1.75	97.8	
35.46	-2	98.8	
35.465	-1.25	99.3	
35.47	-1.25	100.3	
35.475	-2.25	101	
35.48	-2.5	101.3	
35.485	-1.75	101.8	
35.49	-1.5	102.3	
35.495	-2.5	102.5	
35.5	-2.75	102.5	
35.505	-2	102.5	
35.51	-1.75	102.3	
35.515	-2.75	101.8	
35.52	-3	101.5	
35.525	-2	100.8	
35.53	-1.75	100	
35.535	-2.75	99.5	
35.54	-3	98.3	
35.545	-2	97.5	
35.55	-1.75	96.8	
35.555	-2.5	95.8	
35.56	-2.75	94.8	
35.565	-1.5	93.8	
35.57	-1.5	92.8	
35.575	-2.5	91.8	
35.58	-2.75	90.8	
35.585	-1.75	89.8	
35.59	-2	89	
35.595	-3	88.5	
35.6	-3.25	87.5	
35.605	-2.25	86.8	
35.61	-2.25	86	
35.615	-3.25	85	
35.62	-3.5	84.5	
35.625	-2.5	83.8	
35.63	-2.25	83.3	
35.635	-3	82.8	
35.64	-3.25	82.3	
35.645	-2.5	81.8	
35.65	-2	81.3	
35.655	-3	80.8	
35.66	-3.25	80.3	
35.665	-2.5	79.5	
35.67	-2	78.8	
35.675	-3	78.5	
35.68	-3.5	77.8	
35.685	-2.5	77.5	
35.69	-2.5	77.3	
35.695	-3.25	76.8	
35.7	-3.75	76.5	
35.705	-2.75	76.3	
35.71	-2.75	76.3	
35.715	-3.5	76.3	
35.72	-3.75	76	
35.725	-2.75	76.3	
35.73	-2.5	76.3	
35.735	-3.5	76.8	
35.74	-3.75	76.8	
35.745	-3	77.3	
35.75	-2.75	77.5	
35.755	-3.5	78	
35.76	-3.75	78.3	
35.765	-2.75	78.5	
35.77	-2.5	79	
35.775	-3.25	79.3	
35.78	-3.75	79.8	
35.785	-2.75	80	
35.79	-2.5	80.5	
35.795	-3.25	80.8	
35.8	-3.75	81	
35.805	-2.75	81.5	
35.81	-2.5	81.8	
35.815	-3.5	81.8	
35.82	-3.75	82	
35.825	-2.75	82	
35.83	-2.5	82	
35.835	-3.75	82	
35.84	-3.75	82	
35.845	-2.75	82.3	
35.85	-2.5	81.8	
35.855	-3.5	82	
35.86	-3.75	81.8	
35.865	-3	81.5	
35.87	-2.5	81.3	
35.875	-3.25	81	
35.88	-3.75	80.8	
35.885	-2.75	80.5	
35.89	-2.5	80.3	
35.895	-3.25	79.8	
35.9	-3.75	79.5	
35.905	-3	79	
35.91	-2.75	79	
35.915	-3	78.5	
35.92	-3.5	78.3	
35.925	-3	77.5	
35.93	-2.75	77.3	
35.935	-3	77	
35.94	-3.5	76.5	
35.945	-3	76.3	
35.95	-2.75	76	
35.955	-3.25	75.3	
35.96	-3.5	75	
35.965	-2.75	74.8	
35.97	-2.5	74.3	
35.975	-2.5	74	
35.98	-2.5	73.8	
35.985	0	73.3	
35.99	1.5	73	
35.995	0.75	72.5	
36	0	72.5	
36.005	0	72.3	
36.01	0	71.8	
36.015	-0.75	71.8	
36.02	-2	71.3	
36.025	-3.25	71	
36.03	-5.25	70.8	
36.035	-7.25	70.5	
36.04	-8.25	70.3	
36.045	-8.25	70	
36.05	-7.5	69.8	
36.055	-7.25	69.8	
36.06	-7.25	69.5	
36.065	-6.5	69.5	
36.07	-6.25	69	
36.075	-6.5	68.8	
36.08	-6.75	68.5	
36.085	-6	68.5	
36.09	-5.25	68	
36.095	-6	68	
36.1	-6	67.8	
36.105	-5.5	67.8	
36.11	-5.25	67.5	
36.115	-6	67.5	
36.12	-8.25	67	
36.125	-9.75	67	
36.13	-12.5	66.8	
36.135	-15.25	66.8	
36.14	-12.5	66.8	
36.145	3.5	66.5	
36.15	30	66.3	
36.155	66.25	66	
36.16	86.75	66	
36.165	74.75	65.8	
36.17	58.25	65.8	
36.175	38.75	65.8	
36.18	17.75	65.8	
36.185	2.25	65.3	
36.19	-6.5	65.3	
36.195	-9.5	65	
36.2	-10.5	65	
36.205	-10.5	64.8	
36.21	-9	64.5	
36.215	-7.75	64.3	
36.22	-7	64.3	
36.225	-5	64.3	
36.23	-4.75	64.3	
36.235	-4.75	64	
36.24	-4.75	64	
36.245	-4.25	64	
36.25	-3.75	63.8	
36.255	-3.75	63.5	
36.26	-3.75	63.5	
36.265	-3	63.5	
36.27	-2.75	63.3	
36.275	-3.25	63.3	
36.28	-3.25	63	
36.285	-2.75	62.8	
36.29	-2.25	62.8	
36.295	-2.25	62.5	
36.3	-2.5	62.5	
36.305	-2	62.3	
36.31	-1.5	62.3	
36.315	-1.75	62.3	
36.32	-1.75	62	
36.325	-1.25	62	
36.33	-0.5	62	
36.335	-0.75	62	
36.34	-0.75	62	
36.345	0	61.8	
36.35	0.75	61.5	
36.355	0.75	61.5	
36.36	0.75	61.5	
36.365	1.5	61.3	
36.37	2.75	61.3	
36.375	2.5	61.3	
36.38	2.75	61	
36.385	4.25	60.8	
36.39	5.5	60.8	
36.395	5.75	60.8	
36.4	6.25	60.5	
36.405	8.25	60.5	
36.41	9.25	60.5	
36.415	9.25	60.3	
36.42	9.75	60	
36.425	11.75	60	
36.43	12.25	60	
36.435	12	59.8	
36.44	11.75	60.3	
36.445	12.25	60.8	
36.45	12	61.8	
36.455	10	63.3	
36.46	8.25	64.8	
36.465	7.75	67.3	
36.47	6.75	70	
36.475	4.25	73.5	
36.48	2.75	77	
36.485	2.25	80.8	
36.49	1.25	84	
36.495	-0.5	87.5	
36.5	-1.5	90.5	
36.505	-1.5	92.8	
36.51	-1.5	94.5	
36.515	-3	96.3	
36.52	-3.5	97	
36.525	-2.5	98.3	
36.53	-2.75	99	
36.535	-3.75	99.8	
36.54	-4	100.3	
36.545	-3.25	101	
36.55	-3	101.5	
36.555	-4	101.8	
36.56	-4.25	102.3	
36.565	-3.5	102.3	
36.57	-3.25	102.3	
36.575	-4	101.8	
36.58	-4.5	101.5	
36.585	-3.5	101	
36.59	-3.25	100.5	
36.595	-4	100	
36.6	-4.5	99	
36.605	-3.75	98.3	
36.61	-3.5	97.3	
36.615	-4.25	96.3	
36.62	-4.5	95.5	
36.625	-3.75	94.8	
36.63	-3.5	94.5	
36.635	-4.25	94	
36.64	-4.75	93.8	
36.645	-3.75	93.3	
36.65	-3.75	92.8	
36.655	-4.25	92.3	
36.66	-5	91.5	
36.665	-4	91	
36.67	-3.75	90.8	
36.675	-4.5	90.3	
36.68	-5	90	
36.685	-4.25	89.5	
36.69	-3.75	89.5	
36.695	-4.25	89.3	
36.7	-4.75	89	
36.705	-4	88.8	
36.71	-4	88.5	
36.715	-4.75	88.5	
36.72	-5	88.3	
36.725	-4.25	88.3	
36.73	-3.75	88	
36.735	-4.5	88	
36.74	-5	87.8	
36.745	-4	87.8	
36.75	-3.75	87.8	
36.755	-4.75	87.8	
36.76	-5	87.8	
36.765	-4.25	87.5	
36.77	-4	87.5	
36.775	-4.75	87.5	
36.78	-5.25	87.5	
36.785	-4.5	87.5	
36.79	-4	87.5	
36.795	-5	87.5	
36.8	-5	87.5	
36.805	-4.25	87.5	
36.81	-3.75	87.5	
36.815	-4.75	87.5	
36.82	-5.25	87.5	
36.825	-4.25	87.5	
36.83	-3.75	87.5	
36.835	-4.75	87.5	
36.84	-5.25	87.5	
36.845	-4.25	87.5	
36.85	-3.75	87.5	
36.855	-4.75	87.5	
36.86	-5	87.5	
36.865	-4	87.5	
36.87	-3.5	87.5	
36.875	-4.5	87.5	
36.88	-5	87.5	
36.885	-4	87.5	
36.89	-3.75	87.3	
36.895	-4.5	87.5	
36.9	-5	87.5	
36.905	-4.5	87.5	
36.91	-4.25	87.5	
36.915	-4.5	87.3	
36.92	-5	87.3	
36.925	-4.25	87.3	
36.93	-4	87.3	
36.935	-4.25	87.3	
36.94	-4.5	87.3	
36.945	-4	87.3	
36.95	-4	87.8	
36.955	-4.25	87.5	
36.96	-4.75	87.5	
36.965	-4.25	87.5	
36.97	-4	87.5	
36.975	-4.25	87.5	
36.98	-4.5	87.3	
36.985	-4	87.3	
36.99	-3.75	87.3	
36.995	-4.25	87.3	
37	-4.5	87.3	
37.005	-4.25	87.3	
37.01	-4	87.3	
37.015	-4.25	87.3	
37.02	-4.75	87.3	
37.025	-4.5	87.5	
37.03	-4.25	87.5	
37.035	-4.5	87.5	
37.04	-4.75	87.3	
37.045	-4.25	87.3	
37.05	-4	87.5	
37.055	-4.25	87.5	
37.06	-4.25	87.5	
37.065	-3.5	87.5	
37.07	-3	87.5	
37.075	-2.75	87.5	
37.08	-1.5	87.5	
37.085	0.25	87.5	
37.09	0.25	87.5	
37.095	-1.75	87.5	
37.1	-2.75	87.5	
37.105	-2.75	87.5	
37.11	-2.5	87.5	
37.115	-3.75	87.5	
37.12	-6.5	87.5	
37.125	-7	87.5	
37.13	-8	87.5	
37.135	-9.25	87.5	
37.14	-9.5	87.5	
37.145	-8.5	87.5	
37.15	-7.25	87.5	
37.155	-7.25	87.5	
37.16	-7.5	87.3	
37.165	-6.75	87.3	
37.17	-6.5	87.3	
37.175	-7	87.5	
37.18	-7.5	87.5	
37.185	-7	87.5	
37.19	-6.25	87.5	
37.195	-6.5	87.3	
37.2	-6.5	87.3	
37.205	-5.75	87.3	
37.21	-5.75	87.3	
37.215	-8.5	87.3	
37.22	-11.75	87.3	
37.225	-13.75	87.3	
37.23	-15	87.5	
37.235	-11.5	87.5	
37.24	5.75	87.5	
37.245	34.75	87.5	
37.25	72.25	87.5	
37.255	85.25	87.5	
37.26	70	87.5	
37.265	53.5	87.5	
37.27	34.25	87.5	
37.275	12.75	87.5	
37.28	-2.5	87.3	
37.285	-9	87.3	
37.29	-9.75	87.5	
37.295	-11	87.3	
37.3	-11.75	87.3	
37.305	-9.5	87.3	
37.31	-7.25	87.3	
37.315	-7	87.3	
37.32	-6.75	87.5	
37.325	-5.5	87.5	
37.33	-5	87.5	
37.335	-5.25	87.3	
37.34	-5.5	87.3	
37.345	-4.5	87.3	
37.35	-4.25	87.5	
37.355	-4.5	87.5	
37.36	-4.75	87.5	
37.365	-4	87.5	
37.37	-3.5	87.5	
37.375	-3.5	87.5	
37.38	-3.75	87.5	
37.385	-3	87.5	
37.39	-2.75	87.5	
37.395	-3	87.5	
37.4	-3.25	87.5	
37.405	-2.25	87.5	
37.41	-1.75	87.3	
37.415	-2.5	87.3	
37.42	-2.5	87.3	
37.425	-1.5	87.3	
37.43	-0.75	87.3	
37.435	-1	87.3	
37.44	-1.25	87.5	
37.445	-0.25	87.5	
37.45	0.25	87.5	
37.455	-0.25	87.5	
37.46	0	87.5	
37.465	1.5	87.5	
37.47	2.75	87.5	
37.475	3	87.5	
37.48	3.25	87.5	
37.485	5.25	87.5	
37.49	6.5	87.5	
37.495	6.75	87.5	
37.5	7	87.5	
37.505	9	87.5	
37.51	10.5	87.3	
37.515	10.25	87.3	
37.52	10.5	87.3	
37.525	12	87.5	
37.53	12.75	87.5	
37.535	11.75	87.5	
37.54	11	87.5	
37.545	11	87.8	
37.55	10.25	87.8	
37.555	8.25	87.8	
37.56	6.25	87.5	
37.565	5.5	87.8	
37.57	4.5	87.8	
37.575	2.25	87.8	
37.58	0.5	87.8	
37.585	0.25	87.8	
37.59	-0.5	87.8	
37.595	-2.25	87.8	
37.6	-3.25	87.8	
37.605	-2.75	87.8	
37.61	-2.75	87.5	
37.615	-3.75	87.3	
37.62	-4.5	87.3	
37.625	-3.75	87.5	
37.63	-3.5	87.3	
37.635	-4.5	87.3	
37.64	-5	87.3	
37.645	-4	87.3	
37.65	-3.75	87.3	
37.655	-4.75	87.3	
37.66	-5.25	87.3	
37.665	-4.5	87.3	
37.67	-4.25	87.3	
37.675	-5	87.3	
37.68	-5.25	87.3	
37.685	-4.5	87.3	
37.69	-4.25	87.5	
37.695	-5.25	87.5	
37.7	-5.5	87.3	
37.705	-4.5	87.3	
37.71	-4.25	85.8	
37.715	-5	84	
37.72	-5.5	82.3	
37.725	-4.5	81.3	
37.73	-4.25	80.8	
37.735	-5	81	
37.74	-5.5	81	
37.745	-4.5	81	
37.75	-4	81	
37.755	-5	80.8	
37.76	-5.5	80.3	
37.765	-4.25	80	
37.77	-4.25	79.8	
37.775	-5	79.3	
37.78	-5.5	79	
37.785	-4.5	78.8	
37.79	-4.25	78.5	
37.795	-5	78.3	
37.8	-5.5	78.3	
37.805	-4.75	78	
37.81	-4.5	77.8	
37.815	-5.25	77.8	
37.82	-5.75	77.5	
37.825	-4.75	77.5	
37.83	-4.5	77.3	
37.835	-5.5	77.3	
37.84	-5.75	77.3	
37.845	-5	77	
37.85	-4.75	77.3	
